Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,Mentioned_Person_ID,Mentioned_Person,Mentioned_Org_ID,Mentioned_Org,Mentioned_Places_Abbr,Mentioned_Places,Recipient_Adress,Mentioned_Works_IDs
B18710626JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1871-06-26,DRESDEN,Dre,"'peAVo, peTK, peDFa, peCF, peFH'",,orgKT,,"'Kri, Mal, Kbh, Ste, Sle, Dre, N'","'Kristiania, Malmø, København, Stettin, Slesvig, byen, Norge'",,"'woKG, woBr, woF1'"
B18710712FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-07-12,DRESDEN,Dre,"'peRK, peHGu, peALCL, peJAWN, peDFS, peJLi, peJH'",,,,"'Kbh, It, Dre, Dk'","'København, Italien, Dresden, Danmark'",,"'woBr, woDi, woKG'"
B18710803JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1871-08-03,DRESDEN,Dre,"'peJLo, peFH, peMTh'",,,,Dk,Danmark,,woDi
B18710830KongK4,peHI,HENRIK IBSEN,peKongK4,KONG KARL 15.,1871-08-03,DRESDEN,Dre,,,orgKdep,,"'Eg, Suez'","'Egypten, Suez-kanalens'",,
B18710917HJJ,peHI,HENRIK IBSEN,peHJJ,HANS JAKOB JENSEN,1871-09-17,DRESDEN,Dre,peJHT,,"'orgIN, orgGyl'",,,,,"'woF1, woHH'"
B18710924GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1871-09-24,DRESDEN,Dre,"'peNap3, peFGK'",,,,"'Bou, Dre'","'Boulogne, Dresden'",,"'woBr, woKG'"
B18710926FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-09-26,DRESDEN,Dre,"'peAnM, peHJJ, peCSAB, peVB, peJHT, peJH'",,orgKT,,Dre,staden,,"'woBr, woKG, orgIN, woHH, woF1'"
B18710928DaBog,peHI,HENRIK IBSEN,orgDaBog,SAMTLIGE DANSKE BOGHANDLERE,1871-09-28,DRESDEN,Dre,peHJJ,,"'orgIN, orgGyl'",,"'Kri, Dk'","'Kristiania, Danmark'",,"'woF1, woHH'"
B18710929FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-09-29,DRESDEN,Dre,"'peHJJ, peCSAB, peTEBH, peJHT'",,orgIN,,Kri,Kristiania,,
B18711010MB,peHI,HENRIK IBSEN,peMB,MICHAEL BIRKELAND,1871-10-10,DRESDEN,Dre,"'peHJJ, peJHT, peJdB, peBB, pePBH, peLDa, peMBi'",,"'orgIN, orgCPo, orgAftb'",,"'N, SE, Dk'","'mit fædreland, Sverig, Danmark'",,"'woKK, woDi, woBall, woF1, woKG, woF1, woHH'"
B18711028MB,peHI,HENRIK IBSEN,peMB,MICHAEL BIRKELAND,1871-10-28,DRESDEN,Dre,"'peHJJ, peFH, peJHT, peJEb, peSiI'",,orgGyl,,"'N, Dk, SE'","'Norge, Danmark, Sverig'",,"'woF1, woHH, woKK, woKE'"
Budat18711028OAB,peHI,HENRIK IBSEN,peOAB,OLE ANDREAS BACHKE,1871-10-28,DRESDEN,Dre,,,,,,,,
Budat18711201AI,peHI,HENRIK IBSEN,peAI,ANDREAS HORNBECK ISACHSEN,1871-12-01,DRESDEN,Dre,peHJJ,,orgGyl,,,,,woF1
B18711227FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1871-12-27,DRESDEN,Dre,"'peCDu, peBB, peADo, peGFr, peCC, peGB, peJH'",,,,"'N, Lei, Kri, Kbh, Rom'","'Norge, Leipzig, Kristiania, Kbhvns, Rom'",,"'woKG, woKE'"
B18720108FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-01-08,DRESDEN,Dre,peJH,,,,Kri,Kristiania,,
B18720112ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1872-01-12,DRESDEN,Dre,peJHT,,,,,,,
B18720119FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-01-19,DRESDEN,Dre,"'peKR, peCC, peBB, peEStj, peJH'",,,,"'SE, Rom, Dre, It'","'Sverig, Rom, her, Italien'",,"'woKG, woKE'"
B18720207FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-02-07,DRESDEN,Dre,"'peAuLa, peFBr, peJH'",,,,,,,woKE
B18720216JB,peHI,HENRIK IBSEN,peJB,JOHAN BRAVO,1872-02-16,DRESDEN,Dre,"'peWCFa, peJHT, peCC, peJLi'",,"'orgAftb, orgSF'",,"'Kri, Rom, It, D'","'Kristiania, Rom, Italien, Tyskland'",,woKG
B18720222JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1872-02-22,DRESDEN,Dre,"'peESta, peHJJ, peHJN, peHaCT, peHCR, peSuI, peSiI, peMT'",,orgBurg,,"'Kri, Kbh, Cas'","'Kristiania, København, Cassel'",,"'woKG, woKE, woBr, woUF'"
B18720224Kdep,peHI,HENRIK IBSEN,orgKdep,KIRKE- OG UNDERVISNINGSDEPARTEMENTET,1872-02-24,DRESDEN,Dre,"'peIsP, peMaBe, peJDCL, peFH'",,orgGyl,,"'SE, Sthlm, Suez, Dre, Pa, Eg, Nil, It, Ka, PoSa, Alex, Eu, N, Kri'","'Sverig, Stockholm, Suez-kanalens, Dresden, Paris, Egypten, Nilen, Italien, Kairo, Port Saïd, Alexandria, Europa, vort fædreland, Kristiania'",,woKG
B18720229JL,peHI,HENRIK IBSEN,peJL,JOHAN LORANGE,1872-02-29,DRESDEN,Dre,peJLi,,,,,,,
B18720302FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-03-02,DRESDEN,Dre,"'peHJJ, peESta, peFStang, peJDy, peAC, peJH'",,orgDagbl,,,,,"'woKG, woBr'"
B18720306PFS,peHI,HENRIK IBSEN,pePFS,PETER FRIEDRICH SIEBOLD,1872-03-06,DRESDEN,Dre,"'peJR, peADo, peGFr, peOvB'",,,,"'Kbh, Wien, Lei, D, Ska'","'København, Wien, Leipzig, Tyskland, Skandinavien'",,"'woBr, woKE, woUF'"
BudatSA,peHI,HENRIK IBSEN,peSA,SOPHIE ADLERSPARRE,1871 - 1872,ROMA,Rom,,,,,,,,
B18720402EGo,peHI,HENRIK IBSEN,peEGo,EDMUND GOSSE,1872-04-02,DRESDEN,Dre,"'peAS, peLBy, peAT'",,,,"'Eng, Ska, D, Cas, Berl, Dre'","'Englands, Skandinavien, Tyskland, Cassel, Berlin, Dresden'","'S. T., Edmund W. Gosse Esq, .'","'woBr, woKE, woUF'"
B18720404GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1872-04-04,DRESDEN,Dre,peHSt,,,,"'Fr, D, Rus, It, Cal'","'Frankrig, Tyskland, Rusland, Italien, Kaliforniens'",,
B18720409MB,peHI,HENRIK IBSEN,peMB,MICHAEL BIRKELAND,1872-04-09,DRESDEN,Dre,"'peBB, peJL, peCFGF, peJHT, peAS, peLBy, peAT, peEGo, peCFGF, peMBi, peHRi'",,,,"'SE, Berl'","'Sverig, Berlin'",,"'woBall, woKE, woUF, woBr, woDi'"
B18720411MB,peHI,HENRIK IBSEN,peMB,MICHAEL BIRKELAND,1872-04-11,DRESDEN,Dre,peEGo,,,,"'Lon, Eng'","'London, England'",,
B18720411LL,peHI,HENRIK IBSEN,peLL,LUDVIG LUND,1872-04-11,DRESDEN,Dre,,,,,,,,woKG
B18720421Kdep,peHI,HENRIK IBSEN,orgKdep,KIRKE- OG UNDERVISNINGSDEPARTEMENTET,1872-04-21,DRESDEN,Dre,,,,,,,,
B18720424FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-04-24,DRESDEN,Dre,"'peAS, peEGo, peCH, peHCA, peGB, peJH'",,orgKT,,"'Bres, Pra, Eng, Am, Lon, Sthlm, Kbh'","'Breslau, Prag, England, Amerika, London, Stockholm, København'",,"'woKE, woUF, woDi, woKK, woPG, woKG, woF1'"
B18720427DrB,peHI,HENRIK IBSEN,peDrB,FREDERIK BLICH,1872-04-27,DRESDEN,Dre,,,,,,,,
B18720429MB,peHI,HENRIK IBSEN,peMB,MICHAEL BIRKELAND,1872-04-29,DRESDEN,Dre,"'pePAM, peJL, peFG, peMLo'",,,,"'Kbh, Kri, Hau'","'København, Kristiania, Haugesund'",,woTF
B18720430EGo,peHI,HENRIK IBSEN,peEGo,EDMUND GOSSE,1872-04-30,DRESDEN,Dre,"'peFH, peJLo'",,,,"'Kbh, N, Isc, Sorr, Kri, Lon, Eng'","'København, Norge, Ischia, Sorrento, Kristiania, London, Deres fædreland'",,"'woKK, woBr, woPG, woDi'"
B18720501JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1872-05-01,DRESDEN,Dre,"'peMTh, peHJN, peTK, peHCA, peMAG, peSuI, peSiI'",,,,"'Dre, N'","'her, Norge'",,
B18720502FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-05-02,DRESDEN,Dre,peJH,,,,"'Lon, Kri'","'London, Kristiania'",,
B18720531GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1872-05-31,DRESDEN,Dre,peAS,,,,"'Kbh, Dre, D, SE'","'København, Dresden, Tyskland, Sverig'",,"'woDi, woKG'"
B18720605SWH,peHI,HENRIK IBSEN,peSWH,SIMON HOFGAARD,1872-06-05,DRESDEN,Dre,pePH,,,,,,,
B18720622FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-06-22,DRESDEN,Dre,peJH,,,,Kbh,København,,woKG
B18720626JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1872-06-26,DRESDEN,Dre,"'peHJN, peTK'",,,,"'Kri, Ty'","'Kristiania, Tyrol'",,
B18720630MB,peHI,HENRIK IBSEN,peMB,MICHAEL BIRKELAND,1872-06-30,DRESDEN,Dre,"'peMBey, peKongO2, peLBS, peHRi, peJLi'",,orgKdep,,"'Hau, Kri, Ga, Ty'","'Haugesund, Kristiania, Gastein, Tyrol'",,"'woTF, woF1'"
B18720707HvL,peHI,HENRIK IBSEN,peHvL,HERMANN VON LÖHNER,1872-07-07,DRESDEN,Dre,"'peJLi, peFH'",,orgGyl,,"'Berl, Kbh, Ty'","'Berlin, København, Tyrol'",,woKG
B18720710PFS,peHI,HENRIK IBSEN,pePFS,PETER FRIEDRICH SIEBOLD,1872-07-10,DRESDEN,Dre,,,,,"'BerGad, Ty, Dre, Cas'","'Berchtesgaden, Tyrol, Dresden, Cassel'",,woBr
B18720711KomTB,peHI,HENRIK IBSEN,orgKomTB,KOMITEEN FOR TUSENÅRSFESTEN I BERLIN,1872-07-11,DRESDEN,Dre,,,,,"'BerGad, Ty, Berl, Kri, Hau'","'Berchtesgaden, Tyrol, Berlin, Kristiania, Haugesund'",,woTF
B18720714MB,peHI,HENRIK IBSEN,peMB,MICHAEL BIRKELAND,1872-07-14,DRESDEN,Dre,,,,,"'BerGad, Bay'","'Berchtesgaden, Bayern'","'Hr: rigsarkivar Birkeland., Christiania, (Norwegen.)'",woF1
B18720723GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1872-07-23,"BERCHTESGADEN, BAYERN",BerGad,,,,,"'Boh, Ost, Ty, Dre, Dk'","'Bøhmen, østerrigske landsdele, Tyrol, Dresden, Danmark'",,woKG
B18720808FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-08-08,"BERCHTESGADEN, BAYERN",BerGad,"'peAS, peJLi, peHHfag, peGB, pePHa, peJH'",,,,"'Ty, It, Dre, D, Kbh'","'Tyrol, Italien, Dresden, Tyskland, København'",,"'woKG, woTF'"
B18720829GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1872-08-29,"BERCHTESGADEN, BAYERN",BerGad,,,,,Dre,Dresden,,
B18720915FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-09-15,DRESDEN,Dre,"'peJH, peGB, peAuLa'",,,,Dre,Dresden,,
B18720927JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1872-09-27,DRESDEN,Dre,"'peMAG, peGB, peKongO2, peSJaa, peBB, peMTh, peAxT, peSuI, peSiI'",,,,"'Ty, Hau, N'","'Tyrol, Haugesund, vort lands'",,"'woTF, woKG'"
B18720930CT,peHI,HENRIK IBSEN,peCT,CHRISTIAN TØNSBERG,1872-09-30,DRESDEN,Dre,,,,,,,,woKG
B18721014EGo,peHI,HENRIK IBSEN,peEGo,EDMUND GOSSE,1872-10-14,DRESDEN,Dre,"'peAnM, peJLo'",,,,"'Ty, Dre, BerGad, Kbh, Kri'","'Tyrol, Dresden, Berchtesgaden, København, Kristiania'",,"'woPG, woKE, woKG, woBr'"
B18721024HL,peHI,HENRIK IBSEN,peHL,HARTVIG LASSEN,1872-10-24,DRESDEN,Dre,"'peJFB, peSPa, peLG, peJRJ, peSG, peCARA, peJWNW, peAI, peCU, peHeKl, peLW, peSGi, peARei, peHBru'",,orgChrTh,,Kri,Kristiania,,woKK
B18721110FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-11-10,DRESDEN,Dre,peCPP,,orgDagbl,,,,,woNS
B18721112Dahl,peHI,HENRIK IBSEN,peDahl,DAHL,1872-11-12,DRESDEN,Dre,,,,,,,,
B18721114HL,peHI,HENRIK IBSEN,peHL,HARTVIG LASSEN,1872-11-14,DRESDEN,Dre,"'peJWNW, peJFB, peARei, peSGi, peLG, peJRJ, peSG, peCARA, peAI, peLW, peHeKl, pePNi, peSPa, peMAU'",,,,,,,woKK
B18721120FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1872-11-20,DRESDEN,Dre,"'peBB, peGB, peJH'",,"'orgChrTh, orgKT'",,"'N, D'","'Norge, Tyskland'",,"'woKG, woKK, woF1, woSS'"
B18721216AI,peHI,HENRIK IBSEN,peAI,ANDREAS HORNBECK ISACHSEN,1872-12-16,DRESDEN,Dre,"'peABan, peAIs, peJI'",,orgChrTh,,"'Eu, Dre'","'Europa, Dresden'","'Herr instruktør og skuespiller A: H: Isachsen., Christiania., (Norwegen.)'",woKK
B18721230JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1872-12-30,DRESDEN,Dre,,,orgChrTh,,,,,woKK
B18730204LDa,peHI,HENRIK IBSEN,peLDa,LUDVIG LUDVIGSEN DAAE,1873-02-04,DRESDEN,Dre,"'peCaes, peMax, peEun, peJAWN, peAmm, peFH, peJSD, peFG, peJLo, peMB, peOAB, peORy'",,,,Kapp,Kappadokia,,woKG
B18730206FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-02-06,DRESDEN,Dre,"'peLDa, peJH'",,orgChrTh,,Kri,Kristiania,,"'woKG, woBr, woKK, woF1, woHH'"
B18730220EGo,peHI,HENRIK IBSEN,peEGo,EDMUND GOSSE,1873-02-20,DRESDEN,Dre,,,,,Kbh,København,,"'woKG, woKK, woPG'"
B18730222FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-02-22,DRESDEN,Dre,peJH,,,,,,,woKG
B18730223LDa,peHI,HENRIK IBSEN,peLDa,LUDVIG LUDVIGSEN DAAE,1873-02-23,DRESDEN,Dre,"'peJu, peGreg, peCaes, peFH, peEun, peLuH, peHJJ'",,,,Caes,Cæsaræa,,woKG
B18730228FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-02-28,DRESDEN,Dre,,,orgIN,,Kri,Kristiania,,"'woKG, woF1, woHH, woKK'"
B18730306FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-03-06,DRESDEN,Dre,peJH,,,,,,,"'woKG, woUF, woKK'"
B18730309FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-03-09,DRESDEN,Dre,"'peLDa, peJH'",,,,Kri,Kristiania,,"'woKG, woKK'"
B18730320AS,peHI,HENRIK IBSEN,peAS,ADOLF STRODTMANN,1873-03-20,DRESDEN,Dre,,,,,"'Dre, D, Ska'","'Dresden, Tyskland, Skandinavien'",,"'woDi, woKE, woUF, woNS'"
B18730327JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1873-03-27,DRESDEN,Dre,"'peJB, peEdC, peTK'",,"'orgAftb, orgSF'",,Kbh,København,,woKG
B18730422FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-04-22,DRESDEN,Dre,peJH,,orgKT,,"'Wien, Kbh'","'Wien, København'",,"'woKK, woBr, woHH, woF1, woKG'"
B18730427JB,peHI,HENRIK IBSEN,peJB,JOHAN BRAVO,1873-04-27,DRESDEN,Dre,peJHT,,orgAftb,,"'Kri, Wien, Rom'","'Kristiania, Wien, Rom'",,woKG
B18730430FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-04-30,DRESDEN,Dre,"'peGB, peRW, peCBogh, peFWo, peJH'",,orgChrTh,,"'Wien, Dre'","'Wien, Dresden'",,woKK
B18730430GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1873-04-30,DRESDEN,Dre,"'peSMi, peGWFHe, peCic, peLASe, peHTM, peAS, peSuI'",,,,"'Mun, Dre, Wien, D, Dk, N'","'München, Dresden, Wien, Tyskland, Danmark, vore egne lande'",,woNS
B18730507PNA,peHI,HENRIK IBSEN,pePNA,PETER NICOLAI ARBO,1873-05-07,DRESDEN,Dre,,,,,Kri,Kristiania,"'Herrn Kunstausstellungs-Commissär P. N. Arbo., Bureau für Schweden u: Norwegen., Weltausstellungsplatz., Wien.'",
B18730509FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-05-09,DRESDEN,Dre,"'peLDa, peJLo, peAuLa, peJH, peGB'",,,,,,,woKG
B18730524FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-05-24,DRESDEN,Dre,peJH,,,,"'Kri, Wien'","'Kristiania, Wien'",,"'woKG, woHH, woF1'"
B18730527LDa,peHI,HENRIK IBSEN,peLDa,LUDVIG LUDVIGSEN DAAE,1873-05-27,DRESDEN,Dre,"'peFH, peJLo, pePJP, peJSD'",,orgIN,,Wien,Wien,,"'woF1, woKG'"
B18730602FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-06-02,DRESDEN,Dre,"'pePNA, peJH'",,,,Wien,Wien,,"'woKK, woKG, woHH'"
B18730604PNA,peHI,HENRIK IBSEN,pePNA,PETER NICOLAI ARBO,1873-06-04,DRESDEN,Dre,,,,,Wien,Wien,,
B18730609JHT,peHI,HENRIK IBSEN,peJHT,JOHAN HERMAN THORESEN,1873-06-09,DRESDEN,Dre,"'peESta, peSuI, peSiI'",,,,Wien,Wien,,
B18730609ESta,peHI,HENRIK IBSEN,peESta,EMIL STANG,1873-06-09,DRESDEN,Dre,"'pePBH, peHBi, peHJJ'",,orgIN,,"'Berg, Kri'","'Bergen, Christiania'",,"'woF1, woHH'"
B18730614SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1873-06-14,WIEN,Wien,"'peTK, peTM, peHHMu'",,,,,,,
Budat187306HCA,peHI,HENRIK IBSEN,peHCA,HANS CHRISTIAN ANDERSEN,1873-06,WIEN,Wien,,,,,Dre,Dresden,,
B18730625SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1873-06-25,WIEN,Wien,"'peTK, peMTh, peLD'",,,,Wien,Wien,,woF1
B18730630AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1873-06-30,WIEN,Wien,,,,,Kri,Kristiania,,
B18730803LD,peHI,HENRIK IBSEN,peLD,LORENTZ DIETRICHSON,1873-08-03,PILLNITZ VED DRESDEN,Pil,"'peCMJD, pePNA'",,,,,,,
B18730808FH,peHI,HENRIK IBSEN,peFH,FREDERIK HEGEL,1873-08-08,PILLNITZ VED DRESDEN,Pil,"'peBB, peTHa, peFWo, peJH'",,,,"'Wien, N, Dk, Pil, Dre'","'Wien, Norge, Danmark, Pillnitz, Dresden'",,"'woF1, woHH, woKG'"
B18730820CH,peHI,HENRIK IBSEN,peCH,CHRISTIAN HAMMER,1873-08-20,PILLNITZ VED DRESDEN,Pil,,,,,,,,
Budat187308LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1873-08,PILLNITZ VED DRESDEN,Pil,,,,,,,,
B18730904WSS,peHI,HENRIK IBSEN,peWSS,[WILHELM FREIHERR VON SCHWARZ-SENBORN],1873-09-04,[DRESDEN,Dre,,,,,"'Wien, Pil, Kri'","'Wien, Pillnitz, Christiania'",,
B18730908GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1873-09-08,DRESDEN,Dre,"'peEBr, peHBra, peDFa, peSuI, peERe, peBB, peHD'",,,,"'Dre, Wien, Sach, Dk, N, D, Fr'","'Dresden, Wien, Sachsen, Danmark, Norge, Tyskland, Frankrig'",,woKG
B18730918StOlav,peHI,HENRIK IBSEN,orgStOlav,SKATMESTEREMBEDET VED DEN KONGELIGE NORSKE SANKT-OLAVS ORDEN,1873-09-18,DRESDEN,Dre,,,,,,,,
B18730928PNA,peHI,HENRIK IBSEN,pePNA,PETER NICOLAI ARBO,1873-09-28,DRESDEN,Dre,"'peCBW, peEvE, peFF, peAO, peCMJD'",,,,"'Wien, Dre'","'Wien, Dresden'",,
