Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,Mentioned_Person_ID,Mentioned_Person,Mentioned_Org_ID,Mentioned_Org,Mentioned_Places_Abbr,Mentioned_Places,Recipient_Adress,Mentioned_Works_IDs
B18940222PR,peHI,HENRIK IBSEN,orgPR,PHILIPP RECLAM JUN.,1894-02-22,KRISTIANIA,Kri,peSFi,,,,,,,
B18940311AFG,peHI,HENRIK IBSEN,peAFG,FREDRIK GRØN,1894-03-11,KRISTIANIA,Kri,,,,,,,"'Herr doktor A. F. Grøn., Victoria Terrasse , ., hersteds.'",
B18940322MSc,peHI,HENRIK IBSEN,peMSc,MATHILDE SCHJØTT,1894-03-22,KRISTIANIA,Kri,,,,,,,"'Fru profess. Mathilde Schjøtt., Kristiania.'",
B18940322JW,peHI,HENRIK IBSEN,peJW,JAKOB WOXEN,1894-03-22,KRISTIANIA,Kri,,,,,,,,
B18940324KG,peHI,HENRIK IBSEN,peKG peNGl,KRISTIAN OG NANCY GLØERSEN,1894-03-24,KRISTIANIA,Kri,,,,,,,"'Forfatteren herr Kristian Gløersen og frue,, Kristiania.'",
B18940324CaSo,peHI,HENRIK IBSEN,peCaSo,CAROLINE SONTUM,1894-03-24,KRISTIANIA,Kri,,,,,,,"'Fru Caroline Sontum., St. Olafs gade., hjørnet af Pilestrædet, hersteds.'",
B18940327EGr,peHI,HENRIK IBSEN,peEGr,EDVARD GRIEG,1894-03-27,KRISTIANIA,Kri,"'peSGM, peNG'",,,,,,,
B18940329JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1894-03-29,KRISTIANIA,Kri,"'peJDIH, peOBr, pePS'",,,,,,,
B18940404NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1894-04-04,KRISTIANIA,Kri,,,,,,,,
B18940416WA,peHI,HENRIK IBSEN,peWA,WILLIAM ARCHER,1894-04-16,KRISTIANIA,Kri,,,,,,,"'William Archer Esq., 40, Queen Square,, London.'",
B18940419JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-04-19,KRISTIANIA,Kri,,,,,,,,
B18940424NN,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1894-04-24,KRISTIANIA,Kri,,,,,,,,
B18940428NN_Gratulerer,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1894-04-28,KRISTIANIA,Kri,,,,,,,,
B18940429NN_Saafremt,peHI,HENRIK IBSEN,peNN,UKJENTE MOTTAGERE,1894-04-29,KRISTIANIA,Kri,"'peAAu, peCBr, peTC, peHjCh, peChCo, peACD, peAGa, peFHag, peHeJa, peVK, peJLi, peMoM, peNRo, peGSto, peAC'",,,,,,,
B18940515HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1894-05-15,KRISTIANIA,Kri,peEBr,,,,,,"'Herr teaterchef Schrøder,, Stortingsgaden, hersteds.'",
B18940523NN_Her_sender,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1894-05-23,KRISTIANIA,Kri,,,,,,,,
B18940526JDIH,peHI,HENRIK IBSEN,peJDIH,JOHAN IRGENS HANSEN,1894-05-26,KRISTIANIA,Kri,,,,,,,,
B18940602NatSc,peHI,HENRIK IBSEN,orgNatSc,BERGENS NATIONALE SCENE,1894-06-02,KRISTIANIA,Kri,,,,,,,,
B18940604KL,peHI,HENRIK IBSEN,peKL,KARL LARSEN,1894-06-04,KRISTIANIA,Kri,peOBr,,,,,,,
B18940606JDIH,peHI,HENRIK IBSEN,peJDIH,JOHAN IRGENS HANSEN,1894-06-06,KRISTIANIA,Kri,peJoDy,,,,,,,
B18940607NatSc,peHI,HENRIK IBSEN,orgNatSc,BERGENS NATIONALE SCENE,1894-06-07,KRISTIANIA,Kri,peJDIH,,,,,,,
B18940615BI,peHI,HENRIK IBSEN,peBI,BERGLIOT IBSEN,1894-06-15,KRISTIANIA,Kri,peSiI,,,,,,,
B18940617NN_bittet,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1894-06-17,KRISTIANIA,Kri,,,,,,,,
B18940621CHB,peHI,HENRIK IBSEN,peCHB,HAKON BOECK,1894-06-21,KRISTIANIA,Kri,peSBoe,,,,,,,
B18940625AAu,peHI,HENRIK IBSEN,peAAu,ANDREAS AUBERT,1894-06-25,KRISTIANIA,Kri,,,,,,,,
B18940703NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1894-07-03,KRISTIANIA,Kri,,,,,,,,
B18940712HM,peHI,HENRIK IBSEN,peHM,HARALD MOLANDER,1894-07-12,KRISTIANIA,Kri,peIA,,,,,,,
B18940714HM,peHI,HENRIK IBSEN,peHM,HARALD MOLANDER,1894-07-14,KRISTIANIA,Kri,,,,,,,,
B18940716JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1894-07-16,KRISTIANIA,Kri,"'peOBl, peOBr, pePS'",,orgFBE,,,,,
B18940716MBa,peHI,HENRIK IBSEN,peMBa,MARIETTA BARBARO,1894-07-16,KRISTIANIA,Kri,,,,,,,,
B18940723RR,peHI,HENRIK IBSEN,peRR,ROMAIN ROLLAND,1894-07-23,KRISTIANIA,Kri,,,,,,,"'France., Monsieur Romain Rolland,, 76, rue Notre Dame des Champs,, Paris.'",
B18940725PLi,peHI,HENRIK IBSEN,pePLi,PAUL LINDAU,1894-07-25,KRISTIANIA,Kri,,,,,,,,
B18940725JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-07-25,KRISTIANIA,Kri,peJLFH,,,,,,,
B18940801HH,peHI,HENRIK IBSEN,peHH,HENRIK HENNINGS,1894-08-01,KRISTIANIA,Kri,"'peJH, peWSt'",,,,,,,
B18940804NN_Herr,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1894-08-04,KRISTIANIA,Kri,,,,,,,,
B18940904SMo,peHI,HENRIK IBSEN,peSMo,SOPHIE MØLLER,1894-09-04,KRISTIANIA,Kri,,,,,,,,
B18940911JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-09-11,KRISTIANIA,Kri,,,,,,,,
B18940917HStr,peHI,HENRIK IBSEN,peHStr,HERMANN STRUCK,1894-09-17,KRISTIANIA,Kri,,,,,,,,
B18941001JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-10-01,KRISTIANIA,Kri,peSiI,,,,,,,
B18941014AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1894-10-14,KRISTIANIA,Kri,"'peSiI, peMP, peWA'",,,,,,"'Herr fuldmægtig August Larsen., Gyldendalske boghandel., København.'",
B18941018HBa,peHI,HENRIK IBSEN,peHBa,HERMAN BANG,1894-10-18,KRISTIANIA,Kri,,,,,,,,
B18941024WA,peHI,HENRIK IBSEN,peWA,WILLIAM ARCHER,1894-10-24,KRISTIANIA,Kri,"'peEGo, peWHei'",,,,,,,
B18941027AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1894-10-27,KRISTIANIA,Kri,"'peSiI, peMP, peWA, peEGo'",,,,,,"'Herr fuldmægtig August Larsen., Gyldendalske boghandel., København.'",
B18941028HBvS,peHI,HENRIK IBSEN,peHBvS,HANS BRONSART VON SCHELLENDORF,1894-10-28,KRISTIANIA,Kri,peCaRi,,orgFBE,,,,,
B18941101PF,peHI,HENRIK IBSEN,pePF,POVL FRIIS,1894-11-01,KRISTIANIA,Kri,,,,,,,"'Herr teaterdirektør Povl Friis., Teatret., Aalborg., Danmark.'",
B18941102JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1894-11-02,KRISTIANIA,Kri,peSFi,,orgPR,,,,,
B18941104AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1894-11-04,KRISTIANIA,Kri,peWA,,,,,,,
B18941105WA,peHI,HENRIK IBSEN,peWA,WILLIAM ARCHER,1894-11-05,KRISTIANIA,Kri,"'peWHei, peFrAr'",,,,,,,
B18941107JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1894-11-07,KRISTIANIA,Kri,peSFi,,orgPR,,,,,
B18941108JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-11-08,KRISTIANIA,Kri,peEBag,,,,,,,
B18941116AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1894-11-16,KRISTIANIA,Kri,,,orgGyl,,,,,
B18941119JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1894-11-19,KRISTIANIA,Kri,peSFi,,,,,,,
B18941120JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-11-20,KRISTIANIA,Kri,"'peTPK, peGrae, peHeCa'",,,,,,,
B18941121WA,peHI,HENRIK IBSEN,peWA,WILLIAM ARCHER,1894-11-21,KRISTIANIA,Kri,peWHei,,,,,,,
B18941126JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1894-11-26,KRISTIANIA,Kri,peOBr,,orgFBE,,,,"'Herrn Dr. Julius Elias., Matthäikirchstrasse 4., Berlin.'",
B18941126AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1894-11-26,KRISTIANIA,Kri,"'peJE, peWA, peWHei'",,,,,,"'Herr fuldmægtig August Larsen., Gyldendalske boghandel., København.'",
B18941129JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-11-29,KRISTIANIA,Kri,,,,,,,,
B18941204PR,peHI,HENRIK IBSEN,orgPR,PHILIPP RECLAM JUN.,1894-12-04,KRISTIANIA,Kri,,,,,,,,
B18941208JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-12-08,KRISTIANIA,Kri,"'peVB, peJLi, peSuI, peSiI'",,,,,,,
B18941211SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1894-12-11,KRISTIANIA,Kri,"'peMBl, peLJa, peBI, peJH, peSiI, peEK, peHR, peFrC'",,,,,,,
B18941212MEBu,peHI,HENRIK IBSEN,peMEBu,MAX BURCKHARD,1894-12-12,KRISTIANIA,Kri,,,,,,,,
B18941213HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1894-12-13,KRISTIANIA,Kri,peNL,,,,,,,
B18941213JDIH,peHI,HENRIK IBSEN,peJDIH,JOHAN IRGENS HANSEN,1894-12-13,KRISTIANIA,Kri,,,,,,,,
B18941215JDIH,peHI,HENRIK IBSEN,peJDIH,JOHAN IRGENS HANSEN,1894-12-15,KRISTIANIA,Kri,,,,,,,,
B18941215GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1894-12-15,KRISTIANIA,Kri,,,,,,,,
B18941215PHa1,peHI,HENRIK IBSEN,pePHa,PETER HANSEN,1894-12-15,KRISTIANIA,Kri,,,orgKT,,,,,
B18941215PHa2,peHI,HENRIK IBSEN,pePHa,PETER HANSEN,1894-12-15,KRISTIANIA,Kri,peAHan,,,,,,,
B18941220SuIogSiI,peHI,HENRIK IBSEN,peSuI peSiI,SUSANNA OG SIGURD IBSEN,1894-12-20,KRISTIANIA,Kri,"'peAlR, peSRi, peChS, peEAK, peLJa, peSiI, peBI'",,,,,,,
B18941221MEBu1,peHI,HENRIK IBSEN,peMEBu,MAX BURCKHARD,1894-12-21,KRISTIANIA,Kri,,,,,,,,
B18941221MEBu2,peHI,HENRIK IBSEN,peMEBu,MAX BURCKHARD,1894-12-21,KRISTIANIA,Kri,,,,,,,,
B18941227JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-12-27,KRISTIANIA,Kri,,,,,,,,
B18941228SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1894-12-28,KRISTIANIA,Kri,"'peSiI, peLJa, peMBl, peJH, peSiI, peJH, peAuLa, peSC, peBI'",,,,,,,
B18941230AMo,peHI,HENRIK IBSEN,peAMo,ABRAHAMA MOE,1894-12-30,KRISTIANIA,Kri,,,,,,,"'Fru Abrahama Moe., Risør.'",
B18941231NVo,peHI,HENRIK IBSEN,peNVo,NILS VOGT,1894-12-31,KRISTIANIA,Kri,,,,,,,"'Herr redaktør Vogt og frue,, Niels Juelsgade 13, hersteds.'",
B18941231KAWi,peHI,HENRIK IBSEN,peKAWi,KRISTIAN ANASTAS WINTERHJELM,1894-12-31,KRISTIANIA,Kri,,,,,,,,
BudatNN_Tallene,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1893 - 1894-12,KRISTIANIA,Kri,,,,,,,,
B18950102IAa,peHI,HENRIK IBSEN,peIAa,INGEBORG BJØRNSON,1895-01-02,KRISTIANIA,Kri,,,,,,,,
B18950103KPa,peHI,HENRIK IBSEN,peKPa,LINA PAUS,1895-01-03,KRISTIANIA,Kri,,,,,,,"'Frøken Karoline Paus,, Skien.'",
B18950105SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-01-05,KRISTIANIA,Kri,"'peSiI, peMF'",,,,,,,
B18950106AAr,peHI,HENRIK IBSEN,peAAr,AUGUST ARPPE,1895-01-06,KRISTIANIA,Kri,,,,,,,,
B18950108GN,peHI,HENRIK IBSEN,peGN,GEORG NORDENSVAN,1895-01-08,KRISTIANIA,Kri,,,,,,,"'Herr Georg Nordenswan., «Aftonbladet»s redaktion., Stockholm.'",
B18950108NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1895-01-08,KRISTIANIA,Kri,,,,,,,,
B18950113SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-01-13,KRISTIANIA,Kri,peSiI,,,,,,,
B18950115HA,peHI,HENRIK IBSEN,peHA,HILDUR ANDERSEN,1895-01-15,KRISTIANIA,Kri,peRaBe,,,,,,"'Frøken Hildur Andersen., 4, \n                        bænk N,  23.'",
B18950115HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1895-01-15,KRISTIANIA,Kri,,,,,,,'Herr teaterchef Schrøder.',
B18950118JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-01-18,KRISTIANIA,Kri,"'peNL, peSuI'",,,,,,,
B18950120AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1895-01-20,KRISTIANIA,Kri,peJH,,,,,,"'Herr fuldmægtig August Larsen., Gyldendalske boghandel., København.'",
B18950121ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1895-01-21,KRISTIANIA,Kri,,,,,,,,
B18950126SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-01-26,KRISTIANIA,Kri,"'peHaCT, peJHT, peDFa, peMF, peCMe, peBI, peSiI'",,,,,,,
B18950130HAA,peHI,HENRIK IBSEN,peHAA,HENRIETTE ANDERSEN AARS,1895-01-30,KRISTIANIA,Kri,,,,,,,"'Fru Henriette Andersen Aars., Uranienborg vej 9., hersteds.'",
Budat18950204ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1895-02-04,KRISTIANIA,Kri,peJLi,,,,,,,
B18950204JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-02-04,KRISTIANIA,Kri,,,,,,,,
B18950206SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-02-06,KRISTIANIA,Kri,"'peSiI, peBI, peJH, peJLi, peLJa, peSC'",,,,,,,
B18950210AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1895-02-10,KRISTIANIA,Kri,peJH,,,,,,,
B18950211GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1895-02-11,KRISTIANIA,Kri,"'peJWGo, peMW'",,,,,,,
B18950216SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-02-16,KRISTIANIA,Kri,"'peSiI, peLJa, peEP, peHRA, peSiI, peBI, peHAF, peJDIH, peJHT, peHaCT'",,,,,,,
B18950216JDIH,peHI,HENRIK IBSEN,peJDIH,JOHAN IRGENS HANSEN,1895-02-16,KRISTIANIA,Kri,,,,,,,,
B18950221JDIH,peHI,HENRIK IBSEN,peJDIH,JOHAN IRGENS HANSEN,1895-02-21,KRISTIANIA,Kri,,,,,,,,
B18950228MEBu,peHI,HENRIK IBSEN,peMEBu,MAX BURCKHARD,1895-02-28,KRISTIANIA,Kri,,,,,,,,
B18950304JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-03-04,KRISTIANIA,Kri,"'peEP, peSSi'",,,,,,,
B18950308LG,peHI,HENRIK IBSEN,peLG,LAURA GUNDERSEN,1895-03-08,KRISTIANIA,Kri,,,,,,,,
B18950310OO,peHI,HENRIK IBSEN,peOO,OLAUS OLSEN,1895-03-10,KRISTIANIA,Kri,"'peAuLa, peUMO'",,,,,,"'Herr teaterdirektør Olaus Olsen., Bodø.'",
B18950312SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-03-12,KRISTIANIA,Kri,"'peSiI, peCC, peRoCo, peJSW, peDroS, peBI, peCF, peDFa, peMF, peJHT, peJH, peEP, peWMB, peCK, peASt'",,,,,,,
B18950313ChrSo,peHI,HENRIK IBSEN,peChrSo,CHRISTIAN SONTUM,1895-03-13,KRISTIANIA,Kri,"'peHBa, peHSo'",,,,,,,
B18950323SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-03-23,KRISTIANIA,Kri,"'peSiI, peBI, peFRi, peMT, peJHT, peCLL, peMBL, peLD, peJMD, peSC, peKB, peJLu, peOBlehr, peRBle, peOSi, peASi, peEP, peMaP'",,,,,,,
B18950324EmGr,peHI,HENRIK IBSEN,peEmGr,EMANUEL GROSSER,1895-03-24,KRISTIANIA,Kri,,,,,,,,
B18950325NN_Liebes,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1895-03-25,KRISTIANIA,Kri,,,,,,,,
B18950326AD,peHI,HENRIK IBSEN,peAD,ANDREAS DOLLERIS,1895-03-26,KRISTIANIA,Kri,,,,,,,,
B18950326DrWi,peHI,HENRIK IBSEN,peDrWi,DR. WILLE,1895-03-26,KRISTIANIA,Kri,,,,,,,,
B18950327JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-03-27,KRISTIANIA,Kri,peEP,,,,,,,
B18950328OO,peHI,HENRIK IBSEN,peOO,OLAUS OLSEN,1895-03-28,KRISTIANIA,Kri,,,,,,,"'Herr teaterdirektør Olaus Olsen., Hotel Britannia,, Trondhjem.'",
B18950329GL,peHI,HENRIK IBSEN,peGL,GUSTAF LINDQVIST,1895-03-29,KRISTIANIA,Kri,,,,,,,,
B18950330JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1895-03-30,KRISTIANIA,Kri,peJuEl,,,,,,,
B18950330JLi,peHI,HENRIK IBSEN,peJLi,JONAS LIE,1895-03-30,KRISTIANIA,Kri,peJE,,,,,,'Herr Jonas Lie.',
B18950402NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1895-04-02,KRISTIANIA,Kri,,,,,,,,
B18950403SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-04-03,KRISTIANIA,Kri,"'peSiI, peEP, peMBl, peLJa, peBI, peHAF, peCF'",,,,,,,
B18950413SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-04-13,KRISTIANIA,Kri,"'peGiKr, peSiI, peBI, peFHag, peCNJ, peJHT, peHaCT'",,,,,,,
B18950422JBH,peHI,HENRIK IBSEN,peJBH,JENS BRAAGE HALVORSEN,1895-04-22,KRISTIANIA,Kri,peRWe,,,,,,"'Herr amanuensis J. B. Halvorsen., Universitetsbiblioteket,, hersteds.'",
B18950424JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-04-24,KRISTIANIA,Kri,,,,,,,,
Budat18950427SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-04-27,KRISTIANIA,Kri,"'peSiI, peBI, peCK, peEP, peEWe, peOSi, peCHB, peSBoe, peEJH, peCNJ'",,,,,,,
B18950429DnFo,peHI,HENRIK IBSEN,orgDnFo,DEN NORSKE FORFATTERFORENING,1895-04-29,KRISTIANIA,Kri,,,,,,,"'Bestyrelsen for «Norsk forfatterforening»,, Kristiania.'",
Budat189504SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-04,KRISTIANIA,Kri,"'peSiI, peBI, peLJa, peTanc'",,,,,,,
B18950502HArs,peHI,HENRIK IBSEN,peHArs,HENNY ARSTAL,1895-05-02,KRISTIANIA,Kri,,,,,,,"'Fru Henny Arstal., Fødselsstiftelsen. Gamle Rigshospital,, Akersgaden 44.'",
B18950503JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-05-03,KRISTIANIA,Kri,peJLFH,,,,,,,
B18950507SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-05-07,KRISTIANIA,Kri,"'peMT, peDFa, peSiI, peBI, peEWe'",,,,,,,
B18950509AFr,peHI,HENRIK IBSEN,peAFr,ANNA FREYTAG,1895-05-09,KRISTIANIA,Kri,,,,,,,"'Frau Anna Freytag,, Gustav-Freytagstrasse 6,, Wiesbaden.'",
B18950511ONie,peHI,HENRIK IBSEN,peONie,ODA NIELSEN,1895-05-11,KRISTIANIA,Kri,,,,,,,,
B18950517EHo,peHI,HENRIK IBSEN,peEHo,ELLING HOLST,1895-05-17,KRISTIANIA,Kri,,,,,,,"'Dr. Elling Holst,, den tekniske skole, Kristiania.'",
B18950531BM,peHI,HENRIK IBSEN,peBM,BREDO MORGENSTIERNE,1895-05-31,KRISTIANIA,Kri,,,,,,,"'Herr professor Morgenstierne., Kristiania.'",
Budat189505Stort,peHI,HENRIK IBSEN,orgStort,STORTINGET,1895-05,KRISTIANIA,Kri,"'peAAu, peJES, peEWe, peEHo, peGM, pePCV, peEBu, peHEB, peEBlix, peHaRe, peOSc, peKCL, peASchi, peHaBa, peACD, peHaGu, peJGl, peDFK, peGJe, peNRo'",,,,,,,
B18950617SiI,peHI,HENRIK IBSEN,peSiI,SIGURD IBSEN,1895-06-17,KRISTIANIA,Kri,"'peSuI, peBI, peOSi'",,,,,,,
B18950621SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-06-21,KRISTIANIA,Kri,"'peSiI, peBI'",,,,,,,
B18950627NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1895-06-27,KRISTIANIA,Kri,,,,,,,,
B18950627WA,peHI,HENRIK IBSEN,peWA,WILLIAM ARCHER,1895-06-27,KRISTIANIA,Kri,"'peJuLe, peSuI, peSiI, peFrAr'",,,,,,,
B18950702SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-07-02,KRISTIANIA,Kri,"'peSiI, peFQ, peMBL, peMaLie, peSC, peBMa, peMP, peMMP, peGSG, peDFa, peMF'",,,,,,,
B18950714SiI,peHI,HENRIK IBSEN,peSiI,SIGURD IBSEN,1895-07-14,KRISTIANIA,Kri,"'peSuI, peJLu, peOAQ, peGPe, peGdC, peMP, peMMP, peLJA, peHeA, peHaGu, peOAl'",,,,,,,
B18950726SiI,peHI,HENRIK IBSEN,peSiI,SIGURD IBSEN,1895-07-26,KRISTIANIA,Kri,"'peJES, peArLo, peNVo, peFB, peJLRS, pePRi, peSuI'",,,,,,,
B18950731JC,peHI,HENRIK IBSEN,peJC,JONAS COLLIN,1895-07-31,KRISTIANIA,Kri,peAMLP,,,,,,,
B18950807ML,peHI,HENRIK IBSEN,peML,MIKAEL LYBECK,1895-08-07,KRISTIANIA,Kri,,,,,,,"'Herr dr. Mikael Lybeck,, Nykarleby,, Finland.'",
B18950809SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-08-09,KRISTIANIA,Kri,"'peSiI, peAMLP, peAKar, peElHo, peDH'",,,,,,,
B18950810OO,peHI,HENRIK IBSEN,peOO,OLAUS OLSEN,1895-08-10,KRISTIANIA,Kri,,,,,,,"'Herr teaterdirektør Olaus Olsen., Stavanger.'",
B18950817JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1894-08-17,KRISTIANIA,Kri,,,,,,,,
B18950818HEK,peHI,HENRIK IBSEN,peHEK,HANS ERNST KINCK,1895-08-18,KRISTIANIA,Kri,,,,,,,"'Forfatteren herr kand. mag. Hans E. Kinck,, Fredriksværn.'",
B18950827JSch,peHI,HENRIK IBSEN,peJSch,JOHAN SCHARFFENBERG,1895-08-27,KRISTIANIA,Kri,,,,,,,"'Herr stud. med. Johan Scharffenberg,, Bjergstien 4. III., hersteds.'",
B18950829JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-08-29,KRISTIANIA,Kri,,,,,,,,
B18950907JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-09-07,KRISTIANIA,Kri,,,,,,,,
B18950919HA,peHI,HENRIK IBSEN,peHA,HILDUR ANDERSEN,1895-09-19,KRISTIANIA,Kri,,,,,,,,
B18950922SuI,peHI,HENRIK IBSEN,peSuI,SUSANNA IBSEN,1895-09-22,KRISTIANIA,Kri,"'peSiI, peBI, peNS'",,,,,,,
B18950930CDM,peHI,HENRIK IBSEN,peCDM,CHRISTEN MAGELSSEN,1895-09-30,KRISTIANIA,Kri,peEMag,,,,,,,
B18951009JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1895-10-09,KRISTIANIA,Kri,,,,,,,,
B18951010AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1895-10-10,KRISTIANIA,Kri,,,,,,,"'Herr fuldmægtig August Larsen,, Gyldendalske boghandel,, København.'",
B18951217PLi,peHI,HENRIK IBSEN,pePLi,PAUL LINDAU,1895-12-17,KRISTIANIA,Kri,,,,,,,,
B18951230AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1895-12-30,KRISTIANIA,Kri,pePHa,,,,,,"'Herr fuldmægtig August Larsen,, Gyldendalske boghandel,, København.'",
B18960102KPa,peHI,HENRIK IBSEN,peKPa,LINA PAUS,1896-01-02,KRISTIANIA,Kri,,,,,,,"'Frøken Karoline Paus., Skien.'",
B18960107EBr,peHI,HENRIK IBSEN,peEBr,EDVARD BRANDES,1896-01-07,KRISTIANIA,Kri,,,,,,,,
B18960109PHa,peHI,HENRIK IBSEN,pePHa,PETER HANSEN,1896-01-09,KRISTIANIA,Kri,peJHSA,,,,,,,
B18960205AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1896-02-05,KRISTIANIA,Kri,peNL,,,,,,,
B18960205JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1896-02-05,KRISTIANIA,Kri,,,,,,,,
B18960212JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1896-02-12,KRISTIANIA,Kri,,,,,,,,
B18960223JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1896-02-23,KRISTIANIA,Kri,"'peSFi, pePaHe'",,,,,,"'Herrn Dr. Julius Elias,, Matthäikirchstrasse 4. II., Berlin.'",
B18960229IB,peHI,HENRIK IBSEN,peIB,IVAR BANG,1896-02-29,KRISTIANIA,Kri,,,,,,,,
B18960315GHi,peHI,HENRIK IBSEN,peGHi,GEORG HIRSCHFELD,1896-03-15,KRISTIANIA,Kri,,,,,,,"'Herrn Georg Hirschfeld, Schriftsteller,, Altonaerstrasse 36,, Berlin. N. W.'",
B18960324AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1896-03-24,KRISTIANIA,Kri,peAuLa,,,,,,,
B18960328AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1896-03-28,KRISTIANIA,Kri,"'peAL, peJHSA, peKL'",,,,,,,
B18960329FGKD,peHI,HENRIK IBSEN,peFGKD,FREDERIK DUE,1896-03-29,KRISTIANIA,Kri,"'peOBull, peJoDy'",,,,,,,
