Letter_ID,Sender_ID,Sender_Name,Recipient_ID,Recipient_Name,Date,Dispatch_Location,Dispatch_Location_Abbr,GeoName_ID,toponymName,Country,Latitude,Longitude,Recipient_Adress,Recipient_Location,Recipient_Location_Abbr,Recipient_Addr_Latitude,Recipient_Addr_Longitude,Mentioned_Person_ID,Mentioned_Persons,Mentioned_Org_ID,Mentioned_Org,Mentioned_Works_IDs,Mention_Works_Title,Text_ID,Mention_Works_Genre,Collective_Vesions_ID,Mentioned_Places,Mentioned_Places_Abbr
B18910826HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1891-08-26,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr teaterchef Schrøder., Stortingsgaden 4. II. etage.",,,,,,,,,,,,,,,
B18910905JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1891-09-05,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,woDi,Digte,Di,dikt,,,
B18910907ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-09-07,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18910913HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1891-09-13,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr teaterchef Schrøder., Stortingsgaden 4. II. etage.",,,,,"peSuI, peSiI","SUSANNA/SUZANNAH IBSEN, SIGURD IBSEN",,,,,,,,,
B18910923PSw,peHI,HENRIK IBSEN,pePSw,PELLE SWEDLUND,1891-09-23,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr Pelle Swedlund., Fria Konsternas Akademi., Stockholm.",Stockholm,Sthlm,59.32938,18.06871,,,,,,,,,,,
B18910924ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-09-24,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18910925HWi,peHI,HENRIK IBSEN,peHWi,HEDVIG WINTERHJELM,1891-09-25,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911005JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1891-10-05,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peSuI, peSiI, peJLFH","SUSANNA/SUZANNAH IBSEN, SIGURD IBSEN, JULIE LOUISE FREDERIKKE HEGEL",,,,,,,,,
B18911006NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1891-10-06,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911008CBe,peHI,HENRIK IBSEN,peCBe,CARL BEHRENS,1891-10-08,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peGB,GEORG MORRIS COHEN BRANDES,,,,,,,,,
B18911014CAB,peHI,HENRIK IBSEN,peCAB,CARL ANTON BJERKNES,1891-10-14,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911018ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-10-18,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911019HeHe,peHI,HENRIK IBSEN,peHeHe,HENRY VAN KERVEL HEYERDAHL,1891-10-19,[Kristiania],Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911022AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1891-10-22,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peJH,JACOB DEICHMANN FREDERIK HEGEL,,,,,,,,,
B18911030ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-10-30,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
Budat189110NN_Opfordring,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1891-10,Kristiania/Bergen,Kri plBerg,,,,,,,,,,,"peFNa, pePINie, peDCD, peFHv, peSArc, peTLM, peGFF, peRoCo, peLD, peJKi, peOSar, peNOH, peSoT, peJES, peEssen","FRIDTJOF NANSEN, PETER IVAR NIELSEN, DANIEL CORNELIUS DANIELSSEN, FREDRIK WALDEMAR HVOSLEF, SOFUS ANTON BIRGER ARCTANDER, THORBJØRN LECHVE MAGELSSEN, GEORG FREDERIK CHRISTOPHER FASTING, ROBERT COLLETT, LORENTZ HENRIK SEGELCKE DIETRICHSON, JACOB KIELLAND, GEORG OSSIAN SARS, NILS OTTO HESSELBERG, SOPHUS CARL FREDERIK TORUP, JOHAN ERNST WELHAVEN SARS, CARL PETER PARELIUS ESSENDROP",,,,,,,,,
Budat1891JLi,peHI,HENRIK IBSEN,peJLi,JONAS LIE,1891,Ukjent Opprinnelsessted,NN,,,,,,,,,,,peMBa,MARIETTA BARBARO,,,,,,,,,
Budat1891NN_Vi_har,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1891,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911111WA,peHI,HENRIK IBSEN,peWA,WILLIAM ARCHER,1891-11-11,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peSuI, peSiI, peFrAr","SUSANNA/SUZANNAH IBSEN, SIGURD IBSEN, FRANCES ELIZABETH ARCHER",,,,,,,,,
B18911202ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1891-12-02,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911206POS,peHI,HENRIK IBSEN,pePOS,PEER OLSEN STRØMME,1891-12-06,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911214EZ,peHI,HENRIK IBSEN,peEZ,ERIC ZACHRISON,1891-12-14,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr Eric Zachrison., Storgatan 30, ., Stockholm.",Stockholm,Sthlm,59.32938,18.06871,,,,,woSS,Samfundets støtter,SS,drama,,,
B18911214PNA,peHI,HENRIK IBSEN,pePNA,PETER NICOLAI ARBO,1891-12-14,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr historiemaler P. N. Arbo., Oskars-gade 46 , ., hersteds.",,,,,peAEAr,ANNA ELIZA ARBO,,,,,,,,,
B18911219LF,peHI,HENRIK IBSEN,peLF,LUDWIG FULDA,1891-12-19,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18911224NN_En,peHI,HENRIK IBSEN,peNN,UKJENT MOTTAGER,1891-12-24,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
Budat1891JES,peHI,HENRIK IBSEN,peJES,ERNST SARS,1891,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920101ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1892-01-01,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920106NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1892-01-06,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920106PRJ,peHI,HENRIK IBSEN,pePRJ,PETER ROSENKRANTZ JOHNSEN,1892-01-06,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peLAJ,LAURA ANETTE ROSENKRANTZ JOHNSEN,,,woDi,Digte,Di,dikt,,,
B18920106AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1892-01-06,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peAWLin,AUGUSTA WILHELMINA LINDBERG,,,,,,,,,
B18920107MG,peHI,HENRIK IBSEN,peMG,MARCUS GRØNVOLD,1892-01-07,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herrn M. Grønvold., Aeussere Nymphenburgerstrasse 24., München.",München,Mun,48.13743,11.57549,"peHGr, peSiI, peSuI, peBG, peHGr","HEDWIG GRØNVOLD, SIGURD IBSEN, SUSANNA/SUZANNAH IBSEN, BERNT BORCHGREVINK GRØNVOLD, HEDWIG GRØNVOLD",,,,,,,,,
B18920111OOl,peHI,HENRIK IBSEN,peOOl,OLE OLSEN,1892-01-11,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peMO,MARIE ELEONORE OLSEN,,,,,,,,,
B18920111RaN,peHI,HENRIK IBSEN,peRaN,RAGNA NIELSEN,1892-01-11,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Fru Ragna Nielsen, Nordal Bruns gade 22., hersteds.",,,,,,,,,,,,,,,
B18920124ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1892-01-24,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920220LJ,peHI,HENRIK IBSEN,peLJ,LUDVIG JOSEPHSON,1892-02-20,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920223JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-02-23,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920305HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1892-03-05,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr teaterchef Schrøder., Stortingsgaden.",,,,,,,,,,,,,,,
B18920313EZ,peHI,HENRIK IBSEN,peEZ,ERIC ZACHRISON,1892-03-13,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr Eric Zachrison., Styrmansgatan 39., Stockholm.",Stockholm,Sthlm,59.32938,18.06871,,,,,,,,,,,
B18920321NN_De_mange,peHI,HENRIK IBSEN,peNN,UKJENTE MOTTAGERE,1892-03-21,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920325AH,peHI,HENRIK IBSEN,peAH,ADOLPHE HOFFMANN,1892-03-25,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Monsieur Adolphe Hoffmann, 3 Rue Teichman., Anvers., Antwerpen.",,,,,,,,,,,,,,,
Budat18920327ChrTh,peHI,HENRIK IBSEN,orgChrTh,CHRISTIANIA THEATER,1892-03-27,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920329GaG,peHI,HENRIK IBSEN,peGaG,GUSTAF AF GEIJERSTAM,1892-03-29,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peAL, peJH","JOHAN AUGUST LINDBERG, JACOB DEICHMANN FREDERIK HEGEL",,,woPG,Peer Gynt,PG,drama,,,
B18920330HR,peHI,HENRIK IBSEN,peHR,HELENE RAFF,1892-03-30,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
Budat1891-92HA,peHI,HENRIK IBSEN,peHA,HILDUR ANDERSEN,1891-12 - 1892-03,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,Frøken Hildur Andersen.,,,,,peCaSo,CAROLINE EUGENIE SONTUM,,,,,,,,,
Budat1892WS,peHI,HENRIK IBSEN,peWS,WILHELMINE SCHØNBERG,1891-12 - 1892-03,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peHA, peVA, peAArs","HILDUR ANDERSEN, VALBORG ANDERSEN, AKSEL KRISTIAN ANDERSEN ARSTAL",,,,,,,,,
Budat1891-92OT,peHI,HENRIK IBSEN,peOT,OLA THOMMESSEN,1891-12 - 1892-03,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920402EBe,peHI,HENRIK IBSEN,peEBe,ELSA BERNSTEIN,1892-04-02,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peMBe,MAX (MAXIMILIAN ERNST) BERNSTEIN,,,,,,,,,
B18920402AdSch,peHI,HENRIK IBSEN,peAdSch,ADELHEID SCHMIDT,1892-04-02,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Fräulein Adelheid Schmidt., Adresse: Herrn Dr: Oswald Schmidt., Steinsdorfstrasse 4., München.",München,Mun,48.13743,11.57549,peOSch,OSWALD SCHMIDT,,,,,,,,,
Budat18920407NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1892-04-07,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920410NCV,peHI,HENRIK IBSEN,peNCV,NILS COLLETT VOGT,1892-04-10,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Forfatteren herr Nils Collett Vogt., Josefinegade 10., hersteds.",,,,,peSiI,SIGURD IBSEN,,,,,,,,,
B18920502BI,peHI,HENRIK IBSEN,peBI,BERGLIOT BJØRNSON,1892-05-02,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920503CC,peHI,HENRIK IBSEN,peCC,CAMILLA COLLETT,1892-05-03,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peHjBi,HJALMAR BIGLER,,,,,,,,,
B18920504JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-05-04,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peJLFH, peSuI","JULIE LOUISE FREDERIKKE HEGEL, SUSANNA/SUZANNAH IBSEN",,,,,,,,,
B18920504AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1892-05-04,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peJH, peJLH, peKL","JACOB DEICHMANN FREDERIK HEGEL, JOHANNE LUISE HEIBERG, KARL HALFDAN EDUARD LARSEN",,,,,,,,,
B18920507MP,peHI,HENRIK IBSEN,peMP,MORITZ PROZOR,1892-05-07,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peASa, peACar, peMMP","ALBERT SAVINE, ALBERT CARRÉ, MÄRTA MARGARETA PROZOR",,,,,,,,,
B18920509LD,peHI,HENRIK IBSEN,peLD,LORENTZ DIETRICHSON,1892-05-09,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peSuI, peJMD","SUSANNA/SUZANNAH IBSEN, JOHANNE MATHILDE DIETRICHSON",,,,,,,,,
B18920510JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-05-10,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peJLH,JOHANNE LUISE HEIBERG,,,woVi,Vildanden,Vi,drama,,,
B18920520WCB,peHI,HENRIK IBSEN,peWCB,WALDEMAR CHRISTOFER BRØGGER,1892-05-20,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peABr,ANTONIA SOPHIE WILHELMINE BRØGGER,,,,,,,,,
B18920620KL,peHI,HENRIK IBSEN,peKL,KARL LARSEN,1892-06-20,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Forfatteren herr Karl Larsen., Gyldendalske boghandel., København.",København,Kbh,55.67594,12.56553,"peMiL, peAuLa","MIMI (Mathilde Minona Marie) LARSEN, AUGUST GOTTLIEB LARSEN",,,,,,,,,
B18920625AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1892-06-25,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peWHei, peWA","WILLIAM HEINEMANN, WILLIAM ARCHER",,,,,,,,,
B18920701NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1892-07-01,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920702AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1892-07-02,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peHeLa,HERTHA VILHELMINE PETREA THEODORA LARSEN,,,,,,,,,
B18920705JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-07-05,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peJSte,JOHANNES WILHELM CHRISTIAN STEEN,,,woKG,Kejser og Galilæer,KG,drama,,,
B18920713JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-07-13,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920717BvS,peHI,HENRIK IBSEN,peBvS,BERTHA VON SUTTNER,1892-07-17,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Frau Baronin Bertha v. Suttner., Harmannsdorf bei Eggenburg., Österreich",Österreich,Ost,47.33333,13.33333,,,,,,,,,,,
B18920721CBr,peHI,HENRIK IBSEN,peCBr,CHRISTOFFER BRINCHMANN,1892-07-21,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr cand. mag. Chr. Brinckmann., Majorstuevejen, 23., hersteds.",,,,,peAEh,MARIE JOSEPH AUGUSTE EHRHARD,,,,,,,,,
Budat1892KrLign,peHI,HENRIK IBSEN,orgKrLign,KRISTIANIA LIGNINGSKOMMISJON,1892-07,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920804ACD,peHI,HENRIK IBSEN,peACD,AXEL DROLSUM,1892-08-04,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr , A. C. Drolsum., Drammensvejen., hersteds.",,,,,,,,,,,,,,,
B18920821JJa,peHI,HENRIK IBSEN,peJJa,JULIUS JACOBSEN,1892-08-21,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr direktør Julius Jacobsen, Vendersgade 6. III., København.",København,Kbh,55.67594,12.56553,,,,,woGe,Gengangere,Ge,drama,,,
B18920822JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-08-22,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18920829JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-08-29,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,"woBr, woTV","Brand, Terje Vigen","Br, DiTerjeVigen","drama, dikt",,,
B18920831RS,peHI,HENRIK IBSEN,peRS,RUDOLPH SCHMIDT,1892-08-31,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Digteren herr Rudolf Schmidt., Falkoner-Alleen 54., København.",København,Kbh,55.67594,12.56553,"peHV, peJHo, peSuI","HERMANN VARNHAGEN, JOHAN PETER JULIUS HOFFORY, SUSANNA/SUZANNAH IBSEN",,,,,,,,,
B18920923OT,peHI,HENRIK IBSEN,peOT,OLA THOMMESSEN,1892-09-23,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr redaktør Thommessen., Briskebyvejen 14.",,,,,,,,,,,,,,,
B18921004NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1892-10-04,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18921004JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-10-04,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peSiI, peBI","SIGURD IBSEN, BERGLIOT IBSEN",,,,,,,,,
B18921030AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1892-10-30,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr fuldmægtig August Larsen, Gyldendalske boghandel., København.",København,Kbh,55.67594,12.56553,"peWHei, peEGo, peMP, peJH, peHeLa","WILLIAM HEINEMANN, EDMUND WILLIAM GOSSE, MORITZ (Maurice) PROZOR, JACOB DEICHMANN FREDERIK HEGEL, HERTHA VILHELMINE PETREA THEODORA LARSEN",,,,,,,,,
B18921101JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-01,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peSFi, peMvB, peJHo, peJuEl","SAMUEL FISCHER, MARIE VON BORCH, JOHAN PETER JULIUS HOFFORY, JULIE ELIAS",,,woDi,Digte,Di,dikt,,,
B18921104JCS,peHI,HENRIK IBSEN,peJCS,JOHAN CHRISTOFFER STOCHHOLM,1892-11-04,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18921107JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-07,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peSFi, peJDIH","SAMUEL FISCHER, JOHAN DANIEL IRGENS HANSEN","'orgPR, orgFBE'","PHILIPP RECLAM JUN., FELIX BLOCH ERBEN",,,,,,,
B18921110JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-11-10,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peAuLa, peDFa","AUGUST GOTTLIEB LARSEN, DOROTHEA ELISABETH FALSEN",,,woBr,Brand,Br,drama,,,
B18921112JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-12,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18921114MP,peHI,HENRIK IBSEN,peMP,MORITZ PROZOR,1892-11-14,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peASa, peMMP","ALBERT SAVINE, MÄRTA MARGARETA PROZOR",,,,,,,,,
B18921117JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-17,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18921118JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-11-18,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peSFi,SAMUEL FISCHER,orgPR,PHILIPP RECLAM JUN.,,Bygmester Solness,BS,drama,,,
B18921118JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-11-18,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peDFa,DOROTHEA ELISABETH FALSEN,,,,,,,,,
B18921203JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1892-12-03,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peSFi,SAMUEL FISCHER,,,,,,,,,
B18921208BB,peHI,HENRIK IBSEN,peBB,BJØRNSTJERNE BJØRNSON,1892-12-08,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18921208JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1892-12-08,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peJLH, peHeJa","JOHANNE LUISE HEIBERG, HENRIK BERNHARD JÆGER",,,,,,,,,
B18921214HSch,peHI,HENRIK IBSEN,peHSch,HANS SCHRØDER,1892-12-14,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr teaterchef Schrøder, Storthingsgaden, hersteds.",,,,,,,,,,,,,,,
B18921216GB,peHI,HENRIK IBSEN,peGB,GEORG BRANDES,1892-12-16,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
Budat18921216LBS,peHI,HENRIK IBSEN,peLBS,LAURITS STENERSEN,1892-12-16,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr professor dr. L. B. Stenersen., Josefinegade 20., hersteds.",,,,,,,,,,,,,,,
B18921219EF,peHI,HENRIK IBSEN,peEF,EDVARD FALLESEN,1892-12-19,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18921227EBr,peHI,HENRIK IBSEN,peEBr,EDVARD BRANDES,1892-12-27,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
Budat1892AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1892-12-30,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr teaterdirektør August Lindberg, Göteborg.",Göteborg,Got,57.70716,11.96679,,,,,,,,,,,
B18921231KAWi,peHI,HENRIK IBSEN,peKAWi,KRISTIAN ANASTAS WINTERHJELM,1892-12-31,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr og fru Winterhjelm, Kammakaregatan, Stockholm.",Stockholm,Sthlm,59.32938,18.06871,,,,,,,,,,,
B18921231OAQ,peHI,HENRIK IBSEN,peOAQ,ANTON QVAM,1892-12-31,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18930104NL,peHI,HENRIK IBSEN,peNL,NILS LUND,1893-01-04,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18930106AuLa,peHI,HENRIK IBSEN,peAuLa,AUGUST LARSEN,1893-01-06,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,"Herr fuldmægtig August Larsen, Gyldendalske boghandel, København.",København,Kbh,55.67594,12.56553,peHeLa,HERTHA VILHELMINE PETREA THEODORA LARSEN,,,,,,,,,
B18930106AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1893-01-06,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,Bygmester Solness,BS,drama,,,
B18930107HA,peHI,HENRIK IBSEN,peHA,HILDUR ANDERSEN,1893-01-07,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peAFA, peJoBr, peSTo","ANNE FREDRIKKE ANDERSEN, JOHANNES BRAHMS, SOPHIE VON TODESCO",,,,,,,,,
B18930109CHe,peHI,HENRIK IBSEN,peCHe,CARL HENRIKSEN,1893-01-09,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peAuLa,AUGUST GOTTLIEB LARSEN,,,,,,,,,
B18930114JE,peHI,HENRIK IBSEN,peJE,JULIUS ELIAS,1893-01-14,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18930131JH,peHI,HENRIK IBSEN,peJH,JACOB HEGEL,1893-01-31,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,peAuLa,AUGUST GOTTLIEB LARSEN,,,,Bygmester Solness,BS,drama,,,
B18930204AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1893-02-04,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
B18930208SiI,peHI,HENRIK IBSEN,peSiI,SIGURD IBSEN,1893-02-08,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,"peSuI, peBB, peWC, peOAr, peSMA, peJSte","SUSANNA/SUZANNAH IBSEN, BJØRNSTJERNE MARTINIUS BJØRNSON, WILHELM CHRISTOPHER CHRISTOPHERSEN, OLAUS (OLE) ARVESEN, SOPHIE MARIE ARVESEN, JOHANNES WILHELM CHRISTIAN STEEN",,,,,,,,,
B18930213AL,peHI,HENRIK IBSEN,peAL,AUGUST LINDBERG,1893-02-13,Kristiania,Kri,3143244,Oslo,Norway,59.91273,10.74609,,,,,,,,,,,,,,,,
